physician_id_hash,provider_name_first,provider_name_last,ordering_physician_dea_hash,specialty_code,network_participant
OYGe0G9YpUwQqAZyYleFjg==,Jose,Bocchini,OYGe0G9YpUwQqAZyYleFjg==,20,false
Q6aka1AySA/UtYz5tITL+Q==,Trinity,Silvestri,Q6aka1AySA/UtYz5tITL+Q==,93,true
oitk1gLbcALGQA3XnrkplA==,Shirly,Badami,oitk1gLbcALGQA3XnrkplA==,7,false
OC45uys3Ya/KZmZSME1VqA==,Hettie,Bonepart,OC45uys3Ya/KZmZSME1VqA==,11,true
cRX3hHQ2yQm+0YRhTAs9Kg==,Audrie,Brotemarkle,cRX3hHQ2yQm+0YRhTAs9Kg==,11,true
DnUtjbiXcT+KY8YXqBJhYw==,Berry,Schenck,DnUtjbiXcT+KY8YXqBJhYw==,N/A,false
aPYosE+0tjIyeZFTa5c8cQ==,Pei,Liegler,aPYosE+0tjIyeZFTa5c8cQ==,N/A,false
qKMBIllAPq/N31LUcTw1AA==,Alaine,Senseney,qKMBIllAPq/N31LUcTw1AA==,16,false
q0Ock9bqEeIXlLlmFtTG8g==,Graig,Kwiecinski,q0Ock9bqEeIXlLlmFtTG8g==,8,false
ANFZjIjk6MDP67NM7ivDHw==,Ping,Ikkela,ANFZjIjk6MDP67NM7ivDHw==,82,true
siuWDHHxlhZlUAQ+Goxhig==,Stephenie,Paschke,siuWDHHxlhZlUAQ+Goxhig==,8,false
Y5GU9++GOjMFNwo0rYHUXw==,Jenniffer,Gebrayel,Y5GU9++GOjMFNwo0rYHUXw==,N/A,true
s1JpTGl8Rr1p3xI9mRXfrw==,Heidi,Garfinkle,s1JpTGl8Rr1p3xI9mRXfrw==,8,false
1+8/7p9PrT0mO07stft0bw==,Mckinley,Mottillo,1+8/7p9PrT0mO07stft0bw==,93,false
1I+8pGoYpHK62UzAdKClcA==,George,Micek,1I+8pGoYpHK62UzAdKClcA==,N/A,true
qc7xS2yC4QD6Mvgz2YhQWw==,Deanne,Shiba,qc7xS2yC4QD6Mvgz2YhQWw==,39,false
RmQQKD/pVmXzqFuS13a32Q==,Isidro,Dreuitt,RmQQKD/pVmXzqFuS13a32Q==,11,true
PhI5AugqAwmx3YO4ARqJyA==,Monty,Voyer,PhI5AugqAwmx3YO4ARqJyA==,41,false
sZ3ps7pM/4YiD+kEFL3URA==,Mickie,Spanish,sZ3ps7pM/4YiD+kEFL3URA==,11,true
3lBTjtKm/U1+xobCJ5rsfQ==,Erik,Newby,3lBTjtKm/U1+xobCJ5rsfQ==,8,false
yNk5Lz6HAiZruKY7nEkCfg==,Madalene,Mailes,yNk5Lz6HAiZruKY7nEkCfg==,11,false
nTl2JwJQnFpf9QW0yakfIw==,Celesta,Atanacio,nTl2JwJQnFpf9QW0yakfIw==,34,true
Rf9Pt0/FW/FWmoTV+p0GKw==,Xiao,Cuddington,Rf9Pt0/FW/FWmoTV+p0GKw==,86,false
LPOHKTtBLu3TMkG2jhfaFQ==,Albertina,Nadeau,LPOHKTtBLu3TMkG2jhfaFQ==,11,false
OAkdJ/VCd+vKw5sQx/YTQA==,Vernia,Mccurley,OAkdJ/VCd+vKw5sQx/YTQA==,50,true
Bz17k6PXgshrSrYP7Dn3ZA==,Clarinda,Gideon,Bz17k6PXgshrSrYP7Dn3ZA==,20,true
PK5G9eWBTfEMqVHu1mklLw==,Margherita,Viggiano,PK5G9eWBTfEMqVHu1mklLw==,50,false
mhxK0/UXcFctQRlEY5FhKA==,Ignacia,Salfelder,mhxK0/UXcFctQRlEY5FhKA==,50,true
6FNwdJGUIHUdIVw5LhgZCA==,Walton,Luu,6FNwdJGUIHUdIVw5LhgZCA==,8,true
SahWh1u5AfmCquZap+TkPw==,Helene,Husted,SahWh1u5AfmCquZap+TkPw==,11,true
heJstVqMGvJ+y52eRd0LTA==,Verline,Amelang,heJstVqMGvJ+y52eRd0LTA==,11,true
eu+aaSdeouCn+ri/lkdUPw==,Jewell,Husch,eu+aaSdeouCn+ri/lkdUPw==,50,true
bKVhV52P51WQ+8vyPELibw==,Doreatha,Edridge,bKVhV52P51WQ+8vyPELibw==,22,true
f0WaxWFWxhexvsmPgJL+ow==,Russell,Lu,f0WaxWFWxhexvsmPgJL+ow==,11,true
HEMnf6pAXRbMcpEEnsuFQQ==,Hilton,Hillan,HEMnf6pAXRbMcpEEnsuFQQ==,8,true
jU1DRcaQYz0vL0d8YewA6Q==,Evan,Timone,jU1DRcaQYz0vL0d8YewA6Q==,N/A,true
Fl4O5edpb9LUUvgfxWPEyw==,Natalia,Hoerner,Fl4O5edpb9LUUvgfxWPEyw==,9,true
b6zKTYP5Y0IAAaH9/H9x8g==,Corina,Gruenwald,b6zKTYP5Y0IAAaH9/H9x8g==,86,false
A+yD06UF2nDmp/habq7uMA==,William,Chris,A+yD06UF2nDmp/habq7uMA==,4,true
uhisjgkaLG266nJPsI36gA==,Collene,Partyka,uhisjgkaLG266nJPsI36gA==,50,false
4S/2m4tnjupJv8XzjMbp+g==,Shasta,Coull,4S/2m4tnjupJv8XzjMbp+g==,50,false
DB0s0w7i58Q2XuPdJEs67A==,Marcelina,Micucci,DB0s0w7i58Q2XuPdJEs67A==,11,true
ed5nyaYpeOIeUWbgjnQ9xQ==,Wilbert,Markos,ed5nyaYpeOIeUWbgjnQ9xQ==,8,true
kJHaLQDH8dsPV9JRg/Muzg==,Hector,Egvirre,kJHaLQDH8dsPV9JRg/Muzg==,11,false
CuFw9UiebE3+WX3yWQ8X6w==,Greta,Macklin,CuFw9UiebE3+WX3yWQ8X6w==,N/A,false
QGI1Yue2Zn00Qzuojl6dpw==,Lakeesha,Mamer,QGI1Yue2Zn00Qzuojl6dpw==,97,false
Adiwi/Z6c6urOGYbbQ89Gg==,Harlan,Ballweg,Adiwi/Z6c6urOGYbbQ89Gg==,8,true
E2c4TRIciiZodxYsdj+OaA==,Grazyna,Shipler,E2c4TRIciiZodxYsdj+OaA==,11,true
4PNtZI5lGNf191wp3DPKJg==,Kindra,Skrine,4PNtZI5lGNf191wp3DPKJg==,N/A,true
YGNzArCb0btcGC1b01lhjw==,Louisa,Malas,YGNzArCb0btcGC1b01lhjw==,20,false
2Bz2cpy3uEPiuxmObMBY9g==,Ping,Muegge,2Bz2cpy3uEPiuxmObMBY9g==,11,false
0gmc1sYfquDJCCE63zZIiw==,Dawn,Schueller,0gmc1sYfquDJCCE63zZIiw==,97,false
PC+RTQzDbfeoigUWlvdhKg==,Dwana,Beadell,PC+RTQzDbfeoigUWlvdhKg==,97,false
KrTTEBk8kUMB/wdbkNGZ1Q==,Lucinda,Szanto,KrTTEBk8kUMB/wdbkNGZ1Q==,8,false
LgE0bM5l+Zn10qHVOqGZpA==,Alina,Koeppl,LgE0bM5l+Zn10qHVOqGZpA==,8,false
gXUGQSyz22OAt1pzoAfo1g==,Rubye,Krasnow,gXUGQSyz22OAt1pzoAfo1g==,97,false
nViJtCQm9LTc0xxyvFsvLA==,Gail,Kruppenbacher,nViJtCQm9LTc0xxyvFsvLA==,50,false
di3QTHGb8QqlSzpaKw/qpg==,Christel,Mieloszyk,di3QTHGb8QqlSzpaKw/qpg==,11,false
qNLtywlkL79nRioM6KC8ow==,Sanjuana,Matters,qNLtywlkL79nRioM6KC8ow==,N/A,true
Pp7dKsqy9yDgDPXSmlbZ0g==,Lewis,Figueiras,Pp7dKsqy9yDgDPXSmlbZ0g==,11,false
Wn0gA5W4CS4q4nFcbsqT9g==,Ernestine,Chicharello,Wn0gA5W4CS4q4nFcbsqT9g==,8,false
2RlAx3BEDy1afinmHgxvCw==,Shelley,Hershberger,2RlAx3BEDy1afinmHgxvCw==,29,false
2okOoOmt2X+u8CjvRbX0sg==,Cassie,Bordeaux,2okOoOmt2X+u8CjvRbX0sg==,N/A,true
gJJp/Ams8MlvhkIUwW9zBg==,Inger,Chesla,gJJp/Ams8MlvhkIUwW9zBg==,50,false
+YSOU1uU/O93qFUXsndIkw==,Katharine,Pollen,+YSOU1uU/O93qFUXsndIkw==,A0,false
1O0y7vKxAMa/gAtf3hXnDQ==,Stefania,Guerry,1O0y7vKxAMa/gAtf3hXnDQ==,11,false
HHunDDoiIQrcXfbkQ/sn4Q==,Flossie,Guardarrama,HHunDDoiIQrcXfbkQ/sn4Q==,8,true
eW/1X8DjKVdj/aXlfKqP5Q==,Ted,Burgs,eW/1X8DjKVdj/aXlfKqP5Q==,N/A,true
ML+7ElniXqa8+G0EBD4s+g==,Aaron,Vanvleck,ML+7ElniXqa8+G0EBD4s+g==,8,false
1W381EZpelN4PL2dNTXxrA==,Kelley,Taney,1W381EZpelN4PL2dNTXxrA==,11,false
5t4UuvVI5o3cAZhKt/Y+ug==,Ebonie,Brannin,5t4UuvVI5o3cAZhKt/Y+ug==,97,false
YJoFVBRkxpc3fSOoFDySGQ==,Camellia,Haataja,YJoFVBRkxpc3fSOoFDySGQ==,97,false
KI0+o2LAxoylbxobDlZKgw==,Coleman,Schindeldecke,KI0+o2LAxoylbxobDlZKgw==,11,false
GF7e5/7jVYU/6/02Wq8Pgw==,Lanora,Affleck,GF7e5/7jVYU/6/02Wq8Pgw==,11,false
h6rCP8KUave1JZEwA3r9YQ==,Francesca,Venturelli,h6rCP8KUave1JZEwA3r9YQ==,86,false
V9DsOby+y4+KjUVDxynh/w==,Jon,Vlasak,V9DsOby+y4+KjUVDxynh/w==,97,false
sIUqtKBhY2Stek/CyiGtGA==,Frank,Wilkos,sIUqtKBhY2Stek/CyiGtGA==,8,false
aKMf2pmWNdxuptVEpcf9Pg==,Clara,Joelson,aKMf2pmWNdxuptVEpcf9Pg==,19,true
63zmTsVQkJH84Cqa8/7Gqg==,Waltraud,Vermeer,63zmTsVQkJH84Cqa8/7Gqg==,39,false
vVdws4Yp9vor14BVfXKv1g==,Syreeta,Lariccia,vVdws4Yp9vor14BVfXKv1g==,20,false
ZT8kOWntGn8mRwbfK03fBQ==,Chung,Pardoe,ZT8kOWntGn8mRwbfK03fBQ==,20,false
ULCRzDbbO8E9BgblskjPgQ==,Lupe,Robeck,ULCRzDbbO8E9BgblskjPgQ==,16,false
i0uUiT+/vykjxVJNptYmhg==,Tomi,Stickrath,i0uUiT+/vykjxVJNptYmhg==,8,false
RLa1wAD+wB7GhP2N8drepw==,Arie,Spadafore,RLa1wAD+wB7GhP2N8drepw==,98,true
8LPKzKMUtP5aGmvVcZ/kig==,Rashida,Sorhaindo,8LPKzKMUtP5aGmvVcZ/kig==,3,false
5kb9termg36vo9ec/KWnoQ==,Milda,Vandamme,5kb9termg36vo9ec/KWnoQ==,25,true
YoBrwL/oeEsRJUI6+K0JXg==,Jeneva,Brundage,YoBrwL/oeEsRJUI6+K0JXg==,8,false
FYP4n+3/+fLRhLc2djokHA==,Cordell,Keirn,FYP4n+3/+fLRhLc2djokHA==,48,false
0+RRcoEkOjKh8c4VEH6edg==,Bertram,Sampogna,0+RRcoEkOjKh8c4VEH6edg==,50,false
A+klINiaWjSpIuUd1YgtwQ==,Bennie,Abdella,A+klINiaWjSpIuUd1YgtwQ==,8,false
tDAnO8B3Aibx1BQzDI+46Q==,Philip,Fiscus,tDAnO8B3Aibx1BQzDI+46Q==,66,true
Wx6XcSdMcJoOhPdzFvKW1Q==,Kendal,Byker,Wx6XcSdMcJoOhPdzFvKW1Q==,11,true
Ve+Kz+SLDhTVpTVZQPsEjQ==,Sharla,Mirchandani,Ve+Kz+SLDhTVpTVZQPsEjQ==,89,false
O7WbAvVHJ2XnpXQOepZMPQ==,James,Summar,O7WbAvVHJ2XnpXQOepZMPQ==,97,false
RlcO0a9WJiYM4sjPisWqeQ==,Chong,Ehmke,RlcO0a9WJiYM4sjPisWqeQ==,25,true
1eNNueR4zXP43ybF+jcB2g==,Clarence,Braden,1eNNueR4zXP43ybF+jcB2g==,50,false
Pv602duOVP3NLd0Uhwwhgg==,Mechelle,Frisella,Pv602duOVP3NLd0Uhwwhgg==,18,true
Og0FUyYXjD9wmVp/5RYqmw==,Jennefer,Jacome,Og0FUyYXjD9wmVp/5RYqmw==,86,false
i/smtEcgOmvJ7i1Tz9oxtw==,Matha,Fenlon,i/smtEcgOmvJ7i1Tz9oxtw==,8,false
p5pAsruqY/hlmAFzaHH+yg==,Annalisa,Fanatia,p5pAsruqY/hlmAFzaHH+yg==,16,false
M2NUHvwkj3ObSRIqUnjESA==,Sherie,Covin,M2NUHvwkj3ObSRIqUnjESA==,97,false
Rs1pV81T2PPgAGs2TcqzOw==,Timika,Ulmen,Rs1pV81T2PPgAGs2TcqzOw==,8,false
74k4gzFv/CS+KkZaI2mDDQ==,Jaimee,Motta,74k4gzFv/CS+KkZaI2mDDQ==,11,true
JB1J42aIYvdckLwRz4kw6w==,Andres,Moore,JB1J42aIYvdckLwRz4kw6w==,34,true
pOTD5Tfas7dSwnWc7rsQ1g==,Ona,Luther,pOTD5Tfas7dSwnWc7rsQ1g==,N/A,false
jIRNLIPZhp3VEsluBB4r3w==,Susann,Kounthapanya,jIRNLIPZhp3VEsluBB4r3w==,46,true
axRcyUqhczjEEbAou43TDg==,Cathie,Stower,axRcyUqhczjEEbAou43TDg==,29,false
2v2c2GTEg1lBtJAEi8Q0tg==,Hisako,Natani,2v2c2GTEg1lBtJAEi8Q0tg==,86,false
HVH0x4B6tBXsyHlvHAdZ+w==,Khalilah,Coffee,HVH0x4B6tBXsyHlvHAdZ+w==,97,false
XCWgIJp9XVIZF9XDR0I+Ew==,Zelma,Sprague,XCWgIJp9XVIZF9XDR0I+Ew==,41,false
ylbNQJTbykIV9mSJI1KKPA==,Sam,Kauk,ylbNQJTbykIV9mSJI1KKPA==,N/A,true
D5BqWruuL6sO/Y5LTK72wQ==,Keiko,Staelens,D5BqWruuL6sO/Y5LTK72wQ==,N/A,false
cE4Bq8gKSZxD+SoHJvZXag==,Lovie,Bains,cE4Bq8gKSZxD+SoHJvZXag==,93,true
20BOkLEFL57k2AeZqil9eg==,Tad,Oberbeck,20BOkLEFL57k2AeZqil9eg==,89,false
/RNUIgWaQkDQYMy4oUO6hw==,Nathanael,Haden,/RNUIgWaQkDQYMy4oUO6hw==,18,false
xhWRai9CLDyLVFLVi0GSJQ==,Carrol,Sciortino,xhWRai9CLDyLVFLVi0GSJQ==,93,true
IuoLALikT62TGUjQgknOYw==,Oscar,Szafraniec,IuoLALikT62TGUjQgknOYw==,16,false
vpkrCwy697HvIpEEi/BoCw==,Jen,Sundling,vpkrCwy697HvIpEEi/BoCw==,50,false
vlY0TLjpIgM3mY3Gr+JKPA==,Regena,Kisielewski,vlY0TLjpIgM3mY3Gr+JKPA==,N/A,true
Q1g0PfOg2ghaxZQ8wQx3+A==,Mia,Sciavillo,Q1g0PfOg2ghaxZQ8wQx3+A==,86,false
X3V9wvp6St7VOA2F2rJgnQ==,Wilfredo,Pulfer,X3V9wvp6St7VOA2F2rJgnQ==,50,false
kiTbIryKCT/RpTARBwzA4Q==,Kathy,Jerich,kiTbIryKCT/RpTARBwzA4Q==,97,false
HwhkHbJnzc/3a3fmLbwKRQ==,Catherina,Pepper,HwhkHbJnzc/3a3fmLbwKRQ==,29,false
ceGlAcPQ4LFYNfN+EPwBuw==,Yang,Junk,ceGlAcPQ4LFYNfN+EPwBuw==,97,false
vy82C8gb41+oS5hvgcBVvw==,Shan,Territo,vy82C8gb41+oS5hvgcBVvw==,97,false
+8k2YBmKreN75K223Jq8Rw==,Arlean,Pressnell,+8k2YBmKreN75K223Jq8Rw==,39,false
oJwgQjP8a0och1QJOVnLBw==,Anderson,Ptak,oJwgQjP8a0och1QJOVnLBw==,14,false
s4oLKbBKdox82XvcAY0pfw==,Leland,Marchena,s4oLKbBKdox82XvcAY0pfw==,8,false
QR1LoDmdF2sleookJ6KhAA==,Sumiko,Proscia,QR1LoDmdF2sleookJ6KhAA==,86,false
/yqfmjBAzQWS231H1ZkkMw==,Darwin,Borowiec,/yqfmjBAzQWS231H1ZkkMw==,50,true
35C7MS5E1z4iTe9UNaPriA==,Tran,Pinuelas,35C7MS5E1z4iTe9UNaPriA==,N/A,false
GhYhMzBz2u48yuj512k7Tw==,Erika,Eppich,GhYhMzBz2u48yuj512k7Tw==,11,true
fsBOmeUbO2VzG8yWIQeLjg==,Lucina,Bridenstine,fsBOmeUbO2VzG8yWIQeLjg==,N/A,false
6uC719lZZjIWGmqgH53b3g==,Hayden,Rizzuti,6uC719lZZjIWGmqgH53b3g==,11,false
sNizNIRXzwF9wosyhq5Zgw==,Sergio,Malaney,sNizNIRXzwF9wosyhq5Zgw==,N/A,true
aVSs2NVBV7ifPuniguaYyw==,Linnie,Luchterhand,aVSs2NVBV7ifPuniguaYyw==,11,false
57flE3eoVj7ShFcY1EqM5g==,Charisse,Geiszler,57flE3eoVj7ShFcY1EqM5g==,8,false
RA0KgwAOf56e/iWHv/nsTQ==,Sherise,Sails,RA0KgwAOf56e/iWHv/nsTQ==,11,false
7IFPByJHdCTYexMMM5j2tQ==,Jane,Delcid,7IFPByJHdCTYexMMM5j2tQ==,29,true
03zfVpkwXDGTvr0KDa8NsA==,Victorina,Bucchin,03zfVpkwXDGTvr0KDa8NsA==,11,true
WiFxpGKd6Ub9PcI/8lBjlA==,Sachiko,Moler,WiFxpGKd6Ub9PcI/8lBjlA==,97,false
Zm7UIZ09ooVFjFDcQaR4Jg==,Nannie,Laughead,Zm7UIZ09ooVFjFDcQaR4Jg==,18,false
ShwBY4ytnPBQE9dlJ6dWVw==,Bertie,Greenberg,ShwBY4ytnPBQE9dlJ6dWVw==,N/A,false
JTjYFmPOjpwA/ZccCuqy7Q==,Aleshia,Linahan,JTjYFmPOjpwA/ZccCuqy7Q==,22,true
z0+ykh5ezsHlgQ+67fl8Eg==,Jack,Finkenbinder,z0+ykh5ezsHlgQ+67fl8Eg==,11,false
JZNBS48GP2Tr4dCc3UWhaA==,Yael,Durett,JZNBS48GP2Tr4dCc3UWhaA==,41,false
HN90uY6JA6ed/w06sKCjsQ==,Kandis,Jaffee,HN90uY6JA6ed/w06sKCjsQ==,8,false
3fiiNIb+QOdugwB/81G6UQ==,Rosalind,Francescone,3fiiNIb+QOdugwB/81G6UQ==,84,false
4c3Fhe4iuZ2ezDeParP+vA==,Lettie,Bayliss,4c3Fhe4iuZ2ezDeParP+vA==,N/A,true
B+kD5bNADq0TywmHIZ5OKQ==,Adina,Delvin,B+kD5bNADq0TywmHIZ5OKQ==,50,false
5bVAEKDpkXVMMx95/KbC8g==,Kendall,Streng,5bVAEKDpkXVMMx95/KbC8g==,8,false
5KjrN9u3njiAuHilbT+x6w==,Aimee,Hollyday,5KjrN9u3njiAuHilbT+x6w==,11,true
kX72o2B4KlLgVihAC4egLw==,Raeann,Quastad,kX72o2B4KlLgVihAC4egLw==,48,false
DqyC6LOSfT4XN7X/3AnLhw==,Marlen,Mancil,DqyC6LOSfT4XN7X/3AnLhw==,11,true
q0wrMAQgDEVSQW10eKaPzg==,Palmer,Dillow,q0wrMAQgDEVSQW10eKaPzg==,50,false
mD2NgEq9P/gbRj1F/zFWTQ==,Elton,Tessier,mD2NgEq9P/gbRj1F/zFWTQ==,N/A,false
QdeIFknPk8rm2hsFIj5paQ==,Elouise,Bossie,QdeIFknPk8rm2hsFIj5paQ==,11,true
2gIJq3+NheqpJABddSQPoQ==,Marvis,Geisler,2gIJq3+NheqpJABddSQPoQ==,11,true
1KBHbtfROjji+n2FvDHuGA==,Ailene,Schreiber,1KBHbtfROjji+n2FvDHuGA==,8,false
rsqff3EgMG9b/eV66Bw4yw==,Rayford,Thoresen,rsqff3EgMG9b/eV66Bw4yw==,N/A,false
Wq37XXTUQfqARv3diGVBWA==,Cody,Valli,Wq37XXTUQfqARv3diGVBWA==,11,false
Etrijw0mq52k85oLpbZnng==,Elida,Tarring,Etrijw0mq52k85oLpbZnng==,50,false
I2+DTOTfblJwwDIKoZ5A7Q==,Annie,Manchini,I2+DTOTfblJwwDIKoZ5A7Q==,86,true
+W83xq9zR+ZdXHlqDgWsog==,Amparo,Lababit,+W83xq9zR+ZdXHlqDgWsog==,82,false
9ZFoF6euXkuPRtMJudVGbg==,Whitney,Ezzell,9ZFoF6euXkuPRtMJudVGbg==,11,false
gTf5+1dC01ecZhKYknD0tQ==,Danette,Cassilano,gTf5+1dC01ecZhKYknD0tQ==,50,false
L1vOyEtTSLTHd16gLTWlGw==,Penni,Katoh,L1vOyEtTSLTHd16gLTWlGw==,20,false
ws06L9hUrzvV0chA0A6Ntg==,Sharmaine,Canalez,ws06L9hUrzvV0chA0A6Ntg==,11,true
nQePDcdcqULZZdXi5aM5HQ==,Eulah,Halburnt,nQePDcdcqULZZdXi5aM5HQ==,N/A,false
DY+ktXR+g0ML6ub8yAibyQ==,Bethann,Ogeen,DY+ktXR+g0ML6ub8yAibyQ==,92,true
907IvdPis7h8/Vi2deeXbg==,Alisia,Bulleri,907IvdPis7h8/Vi2deeXbg==,50,false
dTWXNTvl25YGURtDLmWp/A==,Romeo,Kobernick,dTWXNTvl25YGURtDLmWp/A==,86,true
CSgxMuCiQRAmBD0hgbrgng==,Etta,Devotie,CSgxMuCiQRAmBD0hgbrgng==,11,false
CdWBmuNe5XkaXSSylgOq3A==,Keely,Raelson,CdWBmuNe5XkaXSSylgOq3A==,N/A,false
GXpihzrIHbKPlGo+h83W/g==,Kanesha,Anawalt,GXpihzrIHbKPlGo+h83W/g==,N/A,false
Puhe5m90Yi2tjQFEK6Ifvw==,Margarette,Trac,Puhe5m90Yi2tjQFEK6Ifvw==,11,true
Bh2I1ymP81Hw60ozxTB3og==,Yelena,Hope,Bh2I1ymP81Hw60ozxTB3og==,11,true
QJ46uQY2eXbvYL4AqIxzPg==,Lizzette,Carrington,QJ46uQY2eXbvYL4AqIxzPg==,82,true
HVFN06ZNVQuBVG2J6N1TPg==,Aura,Cafarelli,HVFN06ZNVQuBVG2J6N1TPg==,97,false
y8764fIP5BtY257+sDO/sA==,Merrill,Grenda,y8764fIP5BtY257+sDO/sA==,19,false
nkkKA3UzQGmwqXTBYOnx/g==,Celine,Venson,nkkKA3UzQGmwqXTBYOnx/g==,18,false
UDKNt8aurPJO4+j+djPBPg==,Tommy,Forshaw,UDKNt8aurPJO4+j+djPBPg==,93,false
RQdImuZtFbtIs5FaVvyazQ==,Reinaldo,Hash,RQdImuZtFbtIs5FaVvyazQ==,8,false
H/yodlIxthwlBjoRPPvZmA==,Mee,Oki,H/yodlIxthwlBjoRPPvZmA==,97,false
wDL3pTk0iNeIZeS9VVimPQ==,Nicholle,Sabata,wDL3pTk0iNeIZeS9VVimPQ==,8,false
EgmnnhxLfEFycI0v1VLe4w==,Alexander,Parde,EgmnnhxLfEFycI0v1VLe4w==,11,false
3Vd8AKdu1VizfSFPaF2gXA==,So,Golden,3Vd8AKdu1VizfSFPaF2gXA==,93,true
yAUG2jmlgDwUBx632ds8mQ==,Mac,Farace,yAUG2jmlgDwUBx632ds8mQ==,N/A,false
xZgZNPEEZgGCwnJz5E3fCg==,Estefana,Daquino,xZgZNPEEZgGCwnJz5E3fCg==,34,false
nYtVx3SnpdwZPLeVRQDFTQ==,Rachelle,Froehlich,nYtVx3SnpdwZPLeVRQDFTQ==,97,false
E04FtMtH2jweMQrcsTfWiQ==,Grayce,Merl,E04FtMtH2jweMQrcsTfWiQ==,99,false
1+OIR49LBS7w4ZFUWNnY4g==,Shauna,Courey,1+OIR49LBS7w4ZFUWNnY4g==,97,false
SmMosMdAlYykcr4NCA4uNg==,Mark,Casstevens,SmMosMdAlYykcr4NCA4uNg==,8,false
Tr6hjlge/O0WoO/dn1Awng==,Valrie,Mihalios,Tr6hjlge/O0WoO/dn1Awng==,N/A,false
wBIbXz10J3/FMEcBBla81A==,Thanh,Luiso,wBIbXz10J3/FMEcBBla81A==,N/A,false
XalCyaLlbfGc71+kq27p8g==,Ruth,Frohman,XalCyaLlbfGc71+kq27p8g==,N/A,false
fQf42TrnLDBT1H8wHcRawQ==,Dovie,Dubiansky,fQf42TrnLDBT1H8wHcRawQ==,41,false
ydj7tn9ZufnRCeKuCweNOQ==,Thelma,Pavlik,ydj7tn9ZufnRCeKuCweNOQ==,50,false
LzeYmPKssBMp8fgAlBsoBg==,Mollie,Heidkamp,LzeYmPKssBMp8fgAlBsoBg==,11,false
B3iifPrKdxamsR0zA1ipkA==,Domenica,Curl,B3iifPrKdxamsR0zA1ipkA==,41,false
Ee4oSEkSlcd9Nrkxgji2ZA==,Kaycee,Hules,Ee4oSEkSlcd9Nrkxgji2ZA==,50,false
9CG9sEzIZPXozUfXEfW1Mw==,Carolin,Chaco,9CG9sEzIZPXozUfXEfW1Mw==,86,false
BmK3VrjLxLax7OpWieN03g==,Christiane,Quilling,BmK3VrjLxLax7OpWieN03g==,4,false
JNaPnK4OJDuBjTxUHVpC6g==,Lara,Ulch,JNaPnK4OJDuBjTxUHVpC6g==,50,true
Dl9fEZ2EnZ5/xzi3crPk7A==,Mayola,Stearn,Dl9fEZ2EnZ5/xzi3crPk7A==,72,true
T6JreRCYh4n2Q2TwAKU/XA==,Lisa,Torkelson,T6JreRCYh4n2Q2TwAKU/XA==,93,false
x9OLfmJbm7DW/ksYKekdsA==,Evelia,Gronosky,x9OLfmJbm7DW/ksYKekdsA==,N/A,true
W3dshHAQlmBGST7Oy2Lrrw==,Wallace,Andrulis,W3dshHAQlmBGST7Oy2Lrrw==,97,false
tXhSA9z92fXTGIxdgNqpBw==,Joesph,Mofford,tXhSA9z92fXTGIxdgNqpBw==,N/A,false
rVM5PaORosN24CXUP8KByw==,Ayesha,Lemar,rVM5PaORosN24CXUP8KByw==,8,false
g72F6omHDZDKKyLPOUEWMQ==,Josette,Bitton,g72F6omHDZDKKyLPOUEWMQ==,11,true
fSCEe4j0x5R6hBYNYWRdsg==,Natalya,Bartus,fSCEe4j0x5R6hBYNYWRdsg==,97,false
3esbd+sc9MIWx4kt53dblQ==,Hailey,Chisom,3esbd+sc9MIWx4kt53dblQ==,97,false
kQ4tpTbHQPBO4KgOKgFThw==,Christene,Graise,kQ4tpTbHQPBO4KgOKgFThw==,8,false
BxFJLkkRoXGo166Ey/ubVQ==,Luciana,Boys,BxFJLkkRoXGo166Ey/ubVQ==,41,false
K9fF6RaZzhm8N3hMTbyu9w==,Hannah,Patzke,K9fF6RaZzhm8N3hMTbyu9w==,97,false
K+NIC5+69a1pHVjuWcyp6g==,Lottie,Gilbert,K+NIC5+69a1pHVjuWcyp6g==,11,true
3Os8vc3OYg3KPdtrIgh1Ag==,Antonia,Oganesian,3Os8vc3OYg3KPdtrIgh1Ag==,N/A,false
4Oy0d8oyGgAfhGEcS1fQYg==,Veronique,Ringham,4Oy0d8oyGgAfhGEcS1fQYg==,11,true
hK5iLe8rCkzr2C8vahoxeg==,Jada,Brugliera,hK5iLe8rCkzr2C8vahoxeg==,8,false
S1h3mawbgyk02llFyFoXjw==,Bob,Mattews,S1h3mawbgyk02llFyFoXjw==,41,false
1cw8pAqlmcvq+7krGO6rjQ==,Avis,Therurer,1cw8pAqlmcvq+7krGO6rjQ==,N/A,false
q0vUesILJgZh2Kmm+nCWDg==,Asuncion,Fraschilla,q0vUesILJgZh2Kmm+nCWDg==,N/A,false
gBgGvzYWrzRFKOY6JWaz0Q==,Heriberto,Fuchs,gBgGvzYWrzRFKOY6JWaz0Q==,N/A,true
H6FSvUiNWcmCRlWLa5J1Tw==,Kay,Beedles,H6FSvUiNWcmCRlWLa5J1Tw==,8,false
BOAc0PmjXi8FXBVuY0yobQ==,Wilford,Ciolek,BOAc0PmjXi8FXBVuY0yobQ==,N/A,false
pzsYZLY4ecod/luixSirAQ==,Sueann,Zuelke,pzsYZLY4ecod/luixSirAQ==,39,false
oPPn8lusGahAomTDlrGpTg==,Ivana,Custeau,oPPn8lusGahAomTDlrGpTg==,86,false
